atributos,id,longitud,latitud,banosDesde,banosHasta,cantidadImagenes,comuna,dormitorioDesde,dormitorioHasta,esFavorito,esNuevo,esUltimaVenta,esUsado,fechaPublicacion,idTipoMoneda,idTipoOperacion,idTipoOperacionFamilia,idTipoOperacionPredominante,idTipoPropiedadFamilia,imagen,ordenProyecto,precioDesde,precioHasta,precioAlternativoDesde,precioAlternativoHasta,rutaLogo,superficieConstruidaDesde,superficieConstruidaHasta,superficieTerrazaDesde,superficieTerrazaHasta,superficieTerrenoDesde,superficieTerrenoHasta,superficieUtilDesde,superficieUtilHasta,tiene360,tieneMultimedia,rolVerificado,propietarios,titulo,urlFicha,idTipoPlan,mostrarLogo,mostrarCPP,region,start,resultados
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,valparaiso,400,25
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,valparaiso,400,25
"[109, 110]",1654970,-70.5053,-33.3435,4,4,30,Lo Barnechea,4,4,False,False,0,True,2021-01-20,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210120/1654970/s_wm_greee926_186160-201186160-1834584_1.jpg,64,2510000.0,2510000.0,0.0,0.0,1637/2013051424446412689.jpg,0.0,0.0,0.0,0.0,1180.0,1180.0,400.0,400.0,False,False,False,0,Huinganal,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/huinganal/1654970,5,1,1,valparaiso,400,25
"[109, 110]",1703424,-70.5292,-33.3331,3,3,15,Lo Barnechea,6,6,False,False,0,True,2021-03-26,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210326/1703424/s_wm_vie_16324-201016324-1649994_1.jpg,64,2190000.0,2190000.0,0.0,0.0,1312/2018100849527662750.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,400.0,400.0,False,False,False,0,LOS NOGALES,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/los-nogales/1703424,5,1,1,valparaiso,400,25
"[109, 110]",1541586,-70.5936,-33.4001,4,4,9,Vitacura,5,5,False,False,0,True,2020-08-20,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200820/1541586/s_wm_viv_54437-201054437-2027981_1.jpg,64,150.0,150.0,0.0,0.0,1311/2018100850324227788.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,400.0,400.0,False,False,True,0,O´Brien,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/o-brien/1541586,5,1,1,valparaiso,400,25
"[109, 110]",1141887,-70.583,-33.4328,4,4,6,La Reina,7,7,False,False,0,True,2021-03-31,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20181217/1141887/s_wm_procasa_propiedades_94484000_1.jpg,64,109.99,109.99,0.0,0.0,6676/procasa.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,400.0,400.0,False,False,True,0,Metro Bilbao/Sánchez Fontecilla,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-reina/metro-bilbao-sanchez-fontecilla/1141887,5,1,1,valparaiso,400,25
"[109, 110]",1568637,-70.5821,-33.4325,4,4,12,La Reina,7,7,False,False,0,True,2020-09-25,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200924/1568637/s_wm_fph_253232-201253232-476078_1.jpg,64,110.0,110.0,0.0,0.0,1303/2013101039595920748.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,400.0,400.0,False,False,False,0,Bilbao/Tobalaba,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-reina/bilbao-tobalaba/1568637,5,1,1,valparaiso,400,25
"[109, 110]",1704261,-70.5657,-33.3826,5,5,30,Vitacura,5,5,False,False,0,True,2021-03-28,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210328/1704261/s_wm_romopropiedades_135144-201135144-175424_1.jpg,64,3800000.0,3800000.0,0.0,0.0,9658/2017053036078692537.jpg,0.0,0.0,0.0,0.0,725.0,725.0,400.0,400.0,False,False,False,0,Sport Frances/Durango,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/sport-frances-durango/1704261,5,1,1,valparaiso,400,25
"[109, 110]",1342453,-70.5821,-33.3985,3,3,8,Vitacura,3,3,False,False,0,True,2021-01-28,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20191024/1342453/s_wm_adda94f7cf5-55d8-4068-8519-cd1a7e00d0b5_1.jpg,64,3000000.0,3000000.0,0.0,0.0,17449/1001201914121117449.jpeg,0.0,0.0,0.0,0.0,1000.0,1000.0,400.0,400.0,False,False,True,0,Vitacura/Las Hualtatas,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/vitacura-las-hualtatas/1342453,5,1,1,valparaiso,400,25
"[109, 110]",1539495,-70.582,-33.3985,4,4,31,Vitacura,5,5,False,False,0,True,2020-08-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200817/1539495/s_wm_thekeyproperties_8965-201008965-1828646_1.jpg,64,2500000.0,2500000.0,0.0,0.0,21325/0813202021513421325.png,0.0,0.0,0.0,0.0,1000.0,1000.0,400.0,400.0,False,False,False,0,Pío XI - Las Hualtatas,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/pio-xi-las-hualtatas/1539495,5,1,1,valparaiso,400,25
"[109, 110]",1413867,-70.5436,-33.4437,4,4,7,La Reina,7,7,False,False,0,True,2020-02-04,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200204/1413867/s_wm_berrioszegers_propiedades_35648-201035648-920266_1.jpg,65,400.0,400.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3000.0,3000.0,400.0,400.0,False,False,False,0,SIMON BOLIVAR/ECHEÑIQUE,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-reina/simon-bolivar-echenique/1413867,5,1,1,valparaiso,400,25
"[107, 109]",1228580,-70.5110681,-33.3470208,4,4,32,Lo Barnechea,5,5,False,False,0,True,2019-05-07,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190507/1228580/s_wm_bdc3c736-effe-4338-980f-9e046be69f20_20190507_191240.jpg,66,230.0,230.0,0.0,0.0,17293/2019032949277974134.jpg,400.0,400.0,0.0,0.0,1710.0,1710.0,0.0,0.0,False,False,True,0,El Huinganal Bajo / El Rodeo,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/el-huinganal-bajo-el-rodeo/1228580,4,1,0,valparaiso,400,25
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,valparaiso,400,25
"[109, 110]",1237078,-70.5346,-33.3276,5,5,15,Lo Barnechea,5,5,False,False,0,True,2020-01-03,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190522/1237078/s_wm_mardones_propiedades_14674-201014674-1805474_1.jpg,67,150.0,150.0,0.0,0.0,1596/2018061154459548406101.jpg,0.0,0.0,0.0,0.0,1260.0,1260.0,400.0,400.0,False,False,True,0,"Los Nogales, Pedro Lira Urquieta",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/los-nogales-pedro-lira-urquieta/1237078,4,1,0,valparaiso,400,25
"[109, 110]",1590258,-70.6059,-33.4308,7,7,44,Providencia,0,0,False,False,0,True,2020-10-20,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201014/1590258/s_wm_easyprop_11724-201011724-1893060_1.jpg,67,110.0,110.0,0.0,0.0,16486/2018120719202974665.jpg,0.0,0.0,0.0,0.0,450.0,450.0,400.0,400.0,False,False,True,0,Eliodoro Yañez 2223,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/eliodoro-yanez-2223/1590258,4,1,0,valparaiso,400,25
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,valparaiso,400,25
"[107, 109, 110]",1593000,-70.6035,-33.4332,4,4,30,Providencia,8,8,False,False,0,True,2020-10-22,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201022/1593000/s_wm_thekeyproperties_10556-201010556-1841021_1.jpg,68,5240000.0,5240000.0,0.0,0.0,21325/0813202021513421325.png,0.0,0.0,0.0,0.0,900.0,900.0,400.0,400.0,False,False,False,0,Suecia - El Vergel,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/suecia-el-vergel/1593000,5,1,1,valparaiso,400,25
"[107, 109]",1574887,-70.6289095,-33.4404752,9,9,16,Providencia,10,10,False,False,0,True,2020-09-30,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200930/1574887/s_wm_37caba50-3c75-4060-8dce-d1c22c8aaca8_20200930_121211.jpg,71,100.0,100.0,0.0,0.0,1700/2013071159511959929.jpg,400.0,400.0,0.0,0.0,182.0,182.0,0.0,0.0,False,False,True,0,SEMINARIO - RANCAGUA,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/seminario-rancagua/1574887,4,1,0,valparaiso,400,25
"[107, 109, 110]",1028933,-70.5103,-33.3471,4,4,20,Lo Barnechea,4,4,False,False,0,True,2020-02-13,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20180611/1028933/s_wm_luz_osorio_propiedad_6494a.jpg,72,230.0,230.0,0.0,0.0,1753/2014010728061763586.jpg,0.0,0.0,0.0,0.0,1710.0,1710.0,400.0,400.0,False,False,False,0,COLEGIO NIDO DE ÁGUILAS / MAYFLOWER,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/colegio-nido-de-aguilas-mayflower/1028933,4,1,0,valparaiso,400,25
"[107, 109, 110]",790766,-70.5103,-33.3471,4,4,20,Lo Barnechea,4,4,False,False,0,True,2020-02-13,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20170510/790766/s_wm_luz_osorio_propiedad_6054a.jpg,72,320.0,320.0,0.0,0.0,1753/2014010728061763586.jpg,0.0,0.0,0.0,0.0,1710.0,1710.0,400.0,400.0,False,False,False,0,COLEGIO NIDO DE ÁGUILAS / EL HUINGANAL,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/colegio-nido-de-aguilas-el-huinganal/790766,4,1,0,valparaiso,400,25
"[41, 99, 102, 107, 109, 112]",1697878,-70.6133095,-33.5030762,2,2,18,Macul,3,3,False,False,0,True,2021-03-20,2,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210320/1697878/s_wm_2021032051425458200.png,78,52.0,52.0,0.0,0.0,,400.0,400.0,0.0,0.0,450.0,450.0,0.0,0.0,False,False,False,0,"RAFAEL CORREA 1830, Macul",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/macul/rafael-correa-1830-macul/1697878,0,1,0,valparaiso,400,25
"[107, 109, 110]",1138964,-70.4963,-33.3777,5,5,37,Las Condes,5,5,False,False,0,True,2019-01-08,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20181213/1138964/s_wm_berrioszegers_propiedades_32719-201032719-882061_1.jpg,62,127.0,127.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,1202.0,1202.0,412.0,412.0,False,False,False,0,San Jose de la Sierra,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/san-jose-de-la-sierra/1138964,5,1,1,valparaiso,410,7
"[107, 108, 109]",1624045,-70.5532828,-33.3212411,4,4,22,Lo Barnechea,5,5,False,False,0,True,2020-12-01,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201201/1624045/s_wm_6a45088b-8252-40c2-b97f-46e590e3e8c4_20201201_145759.jpg,63,3800000.0,3800000.0,0.0,0.0,1479/2015010629460153145.jpg,410.0,410.0,20.0,20.0,863.0,863.0,0.0,0.0,False,False,True,0,SE ARRIENDA-Linda Casa en Sector Santuario del Valle-La Dehesa,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/se-arrienda-linda-casa-en-sector-santuario-del-valle-la-dehesa/1624045,5,1,1,valparaiso,410,7
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,valparaiso,410,7
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,valparaiso,410,7
"[107, 109, 110]",1122165,-70.4955,-33.3787,0,0,17,Las Condes,5,5,False,False,0,True,2019-01-08,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20181125/1122165/s_wm_golden_propiedades_7980-201007980-195217_1.jpg,66,3500000.0,3500000.0,0.0,0.0,1737/2015020547152820578.jpg,0.0,0.0,0.0,0.0,1207.0,1207.0,412.0,412.0,False,False,True,0,Quinchamalí,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/quinchamali/1122165,5,1,1,valparaiso,410,7
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,valparaiso,410,7
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,valparaiso,410,7
"[109, 110]",1414307,-70.5408,-33.3487,4,4,27,Lo Barnechea,6,6,False,False,0,True,2020-02-04,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200204/1414307/s_wm_vie_73447-201073447-2197276_1.jpg,62,4000000.0,4000000.0,0.0,0.0,1312/2018100849527662750.jpg,0.0,0.0,0.0,0.0,1228.0,1228.0,420.0,420.0,False,False,True,0,AVENIDA LAS PATAGUAS,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/avenida-las-pataguas/1414307,5,1,1,valparaiso,420,15
"[109, 110]",1570412,-70.5415,-33.3494,4,4,16,Lo Barnechea,6,6,False,False,0,True,2020-09-25,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200924/1570412/s_wm_fpd_231567-201231567-409573_1.jpg,62,135.0,135.0,0.0,0.0,1288/2016050417009910083.jpg,0.0,0.0,0.0,0.0,1062.0,1062.0,420.0,420.0,False,False,True,0,Los Trapenses,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/los-trapenses/1570412,5,1,1,valparaiso,420,15
"[109, 110]",1544091,-70.6121,-33.4284,12,12,27,Providencia,10,10,False,False,0,True,2020-08-24,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200824/1544091/s_wm_realtycorp_44733-201044733-315747_1.jpg,62,110.0,110.0,0.0,0.0,1409/2015080701482685533.jpg,0.0,0.0,0.0,0.0,465.0,465.0,425.0,425.0,False,False,True,0,Europa / Marchant Pereira / Pedro de Valdivia,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/europa-marchant-pereira-pedro-de-valdivia/1544091,5,1,1,valparaiso,420,15
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,valparaiso,420,15
"[109, 110]",1262819,-70.5081,-33.3735,5,5,13,Las Condes,5,5,False,False,0,True,2019-07-03,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190703/1262819/s_wm_fridman_propiedades_1882a.jpg,63,125.0,125.0,0.0,0.0,2615/2014112457570899763.jpg,0.0,0.0,0.0,0.0,1320.0,1320.0,425.0,425.0,False,False,True,0,CAMINO SAN ANTONIO Y FERNANDEZ CONCHA,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/camino-san-antonio-y-fernandez-concha/1262819,5,1,1,valparaiso,420,15
"[109, 110]",1320440,-70.698,-33.4518,2,2,11,Estación Central,10,10,False,False,0,True,2019-09-24,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190924/1320440/s_wm_viv_64567-201064567-2178276_1.jpg,63,2500000.0,2500000.0,0.0,0.0,1311/2018100850324227788.jpg,0.0,0.0,0.0,0.0,828.0,828.0,420.0,420.0,False,False,True,0,METRO SAN ALBERTO HURTADO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/estacion-central/metro-san-alberto-hurtado/1320440,5,1,1,valparaiso,420,15
"[109, 110]",1472280,-70.5329,-33.3421,4,4,18,Lo Barnechea,4,4,False,False,0,True,2021-01-22,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200505/1472280/s_wm_procasa_propiedades_88600900_1.jpg,63,3490000.0,3490000.0,0.0,0.0,1689/procasa.jpg,0.0,0.0,0.0,0.0,1600.0,1600.0,420.0,420.0,False,False,True,0,Cerro La Paloma/Cerro Punta de Damas,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/lo-barnechea/cerro-la-paloma-cerro-punta-de-damas/1472280,5,1,1,valparaiso,420,15
"[109, 110]",1246962,-70.5742,-33.3729,5,5,31,Vitacura,6,6,False,False,0,True,2021-04-01,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190607/1246962/s_wm_bfl_64276-201064276-2126068_1.jpg,63,140.0,140.0,0.0,0.0,2648/2018100836583517189.jpg,0.0,0.0,0.0,0.0,1000.0,1000.0,420.0,420.0,False,False,True,0,Santa María de Manquehue,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/vitacura/santa-maria-de-manquehue/1246962,5,1,1,valparaiso,420,15
"[109, 110]",1520613,-70.5213,-33.395,4,4,19,Las Condes,6,6,False,False,0,True,2021-01-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200721/1520613/s_wm_procasa_propiedades_76575827_1.jpg,63,2900000.0,2900000.0,0.0,0.0,6282/procasa.jpg,0.0,0.0,0.0,0.0,1500.0,1500.0,420.0,420.0,False,False,True,0,Camino Las Flores/Piedra Roja,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/camino-las-flores-piedra-roja/1520613,5,1,1,valparaiso,420,15
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,valparaiso,420,15
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,valparaiso,420,15
"[107, 108, 109, 110]",1586840,-70.8845711,-33.6521311,5,5,30,Talagante,4,4,False,False,0,True,2020-10-15,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201015/1586840/s_wm_d02b2a26-4e89-4630-b431-b9e1b8a83ad1_20201015_145147.jpg,68,330000000.0,330000000.0,0.0,0.0,7560/111420191428457560.jpeg,420.0,420.0,1.0,1.0,5000.0,5000.0,420.0,420.0,False,False,False,0,CAMINO EL OLIVETO - AUTOPISTA DEL SOL,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/talagante/camino-el-oliveto-autopista-del-sol/1586840,4,1,0,valparaiso,420,15
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,valparaiso,420,15
"[109, 110]",1652444,-70.5192,-33.3969,5,5,31,Las Condes,5,5,False,False,0,True,2021-01-15,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210115/1652444/s_wm_benditapropiedad_6144-201006144-1825705_1.jpg,68,4500000.0,4500000.0,0.0,0.0,10113/0825202022071910113.jpeg,0.0,0.0,0.0,0.0,700.0,700.0,420.0,420.0,False,False,False,0,Camino otoñal,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/camino-otonal/1652444,4,1,0,valparaiso,420,15
"[109, 110]",1280769,-70.642,-33.2891,4,4,20,Colina,5,5,False,False,0,True,2020-02-13,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190731/1280769/s_wm_luz_osorio_propiedad_7008a.jpg,72,120.0,120.0,0.0,0.0,1753/2014010728061763586.jpg,0.0,0.0,0.0,0.0,5070.0,5070.0,428.0,428.0,False,False,False,0,HACIENDA CHICUREO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/colina/hacienda-chicureo/1280769,4,1,0,valparaiso,420,15
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,valparaiso,430,6
"[109, 110]",1606595,-70.6165,-33.5374,1,1,20,Santiago,10,10,False,False,0,True,2020-11-09,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201109/1606595/s_wm_viv_76377-201076377-2256026_1.jpg,63,2000000.0,2000000.0,0.0,0.0,1311/2018100850324227788.jpg,0.0,0.0,0.0,0.0,430.0,430.0,430.0,430.0,False,False,True,0,Barrio Bellas Artes,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/barrio-bellas-artes/1606595,5,1,1,valparaiso,430,6
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,valparaiso,430,6
